codigo,cod_prov,proveedor
10,10,Sin proveedor
1070700297,107,LCT
1071200504,107,LCT
1072300905,107,LCT
1280300228,128,SCHNEIDER
1280300236,128,SCHNEIDER
1281301193,128,SCHNEIDER
1290919411,129,ABB
1291621509,129,ABB
1291621943,129,ABB
1291625251,129,ABB
1291625466,129,ABB
1293429919,129,ABB
1293830201,129,ABB
1300431232,130,LOGIC
1350700003,135,SIEMENS
1355107533,135,SIEMENS
1401324310,140,PHILIPS
1401700411,140,PHILIPS
1403224536,140,PHILIPS
1460225433,146,POLET
1481100241,148,PORTERITO
1520507855,152,Sin proveedor
1550226314,155,MIG
1560126502,156,Sin proveedor
1600116028,160,GEN ROD
1600661191,160,GEN ROD
1600661847,160,GEN ROD
1600662302,160,GEN ROD
1600662831,160,GEN ROD
1600663135,160,GEN ROD
1600665017,160,GEN ROD
1620800010,162,STECK
1621700203,162,STECK
1622800748,162,STECK
1626700482,162,STECK
1651333066,165,FACBSA
1651633360,165,FACBSA
1701128420,170,Sin proveedor
1702400481,170,Sin proveedor
1801401195,180,WEG EQUIPAMIENTO
1801700678,180,WEG EQUIPAMIENTO
1801801602,180,WEG EQUIPAMIENTO
1802201907,180,WEG EQUIPAMIENTO
1802302013,180,WEG EQUIPAMIENTO
1803101036,180,WEG EQUIPAMIENTO
1841600740,184,ZOLODA
1843702312,184,ZOLODA
1844002511,184,ZOLODA
1844702883,184,ZOLODA
1846203563,184,ZOLODA
1872500391,187,IND. BASICA
1951227950,195,SICA
1990138300,199,Sin proveedor
2071038697,207,MICROCONTROL
2072638888,207,MICROCONTROL
2260400228,226,SATELCO
3310400190,331,ARGELUZ
3311200570,331,ARGELUZ
3311400721,331,ARGELUZ
3312202022,331,ARGELUZ
3591300153,359,IMPORTADORA JA
3710100006,371,GRAL ELECTRIC
3710100016,371,GRAL ELECTRIC
8040650637,804,CANDIL
8051251551,805,MACROLED
8111050281,811,Sin proveedor
8180152300,818,DEMASLED
8270352152,827,Sin proveedor
8310250362,831,SAN LORENZO
8380352579,838,ECLIPSE
8392350429,839,Sin proveedor
8421651101,842,TIEMPO ATRÁS
8431752104,843,OSRAM
8440250947,844,VIGNOLO
8450553013,845,Sin proveedor
8476400160,847,INDULAR
8476600350,847,INDULAR
8530253613,853,Sin proveedor
8570353928,857,MARKAS
8570553945,857,MARKAS
8640254370,864,BAEL
8660454305,866,NOVALUCCE
8732300591,873,TICAR
8770355203,877,LGP
8781300200,878,LGS
8801000389,880,TECLASTAR
8801200443,880,TECLASTAR
8832000110,883,H INTERCOM
0090100600,009,Sin proveedor
0110100012,011,ATOMLUX
0110229930,011,ATOMLUX
0110329947,011,ATOMLUX
0111000113,011,ATOMLUX
0221301951,022,CAMBRE
0221802015,022,CAMBRE
0320800167,032,CIOCCA PLAST
0322100502,032,CIOCCA PLAST
0410204525,041,DAYTON
0412400913,041,DAYTON
0412400926,041,DAYTON
0413101095,041,DAYTON
0540707481,054,EXTRACTORES CATA
0580308152,058,ELIBET
0590108431,059,ELT ITALAVIA
0590808542,059,ELT ITALAVIA
0669110629,066,BAW
0680930553,068,Sin proveedor
0741100206,074,CARLOS FLORES
0830012522,083,PRIOLO
0832212976,083,PRIOLO
0832400507,083,PRIOLO
0833413311,083,PRIOLO
0835601120,083,PRIOLO
0835601182,083,PRIOLO
0835614926,083,PRIOLO
0890132259,089,TRAFOS Y COLUMNAS PRIOLO
0890832709,089,TRAFOS Y COLUMNAS PRIOLO
0910114845,091,CABLES
0910914946,091,CABLES
0940115700,094,Sin proveedor
0982116518,098,INTERELEC
1022100363,102,JELUZ
1070300106,107,LCT
1071200610,107,LCT
1071400590,107,LCT
1071618231,107,LCT
1073001253,107,LCT
1110218715,111,LEFKAS
1210219710,121,LAMPEN
1230500158,123,AG METALURGICA
1240720074,124,METALCE
1280300454,128,SCHNEIDER
1281601507,128,SCHNEIDER
1281601601,128,SCHNEIDER
1282100465,128,SCHNEIDER
1283203901,128,SCHNEIDER
1283404198,128,SCHNEIDER
1290118117,129,ABB
1290518558,129,ABB
1291630060,129,ABB
1292521644,129,ABB
1293730102,129,ABB
1294030348,129,ABB
1294130457,129,ABB
1300531262,130,LOGIC
1320122317,132,NEUMANN
1332123100,133,NOLLMANN
1351902516,135,SIEMENS
1352904610,135,SIEMENS
1390624216,139,PERCANPLAST
1420124950,142,PRYSMIAN
1480425831,148,PORTERITO
1560726593,156,Sin proveedor
1600229094,160,GEN ROD
1600661861,160,GEN ROD
1600663200,160,GEN ROD
1610227224,161,SAN JUSTO
1620700106,162,STECK
1621200307,162,STECK
1621800108,162,STECK
1622400260,162,STECK
1622700200,162,STECK
1650933021,165,FACBSA
1680300111,168,SUMDAF
1700828385,170,Sin proveedor
1701100220,170,Sin proveedor
1730100100,173,AJEC
1800400170,180,WEG EQUIPAMIENTO
1800500539,180,WEG EQUIPAMIENTO
1801400343,180,WEG EQUIPAMIENTO
1801600508,180,WEG EQUIPAMIENTO
1801701431,180,WEG EQUIPAMIENTO
1801800600,180,WEG EQUIPAMIENTO
1803802876,180,WEG EQUIPAMIENTO
1841600752,184,ZOLODA
1844202643,184,ZOLODA
1844903001,184,ZOLODA
1872600454,187,IND. BASICA
1903940405,190,TBCIN
2070239004,207,MICROCONTROL
2170738700,217,NICOM
2274000708,227,CELITRON
3540500307,354,NOVA ELECTRICITY
4930200255,493,SOLYTEC
7020800536,702,BREMEN
8000352667,800,AQUALUCCE
8012200915,801,AKAI
8040450574,804,CANDIL
8050251659,805,MACROLED
8051900106,805,MACROLED
8130350976,813,NEW MOTION
8160150020,816,FERROLUZ
8161550106,816,FERROLUZ
8190752180,819,IDEA ILUMINACION
8200251092,820,ILUM INTEGRAL
8200951122,820,ILUM INTEGRAL
8240551450,824,CARILUX
8240600105,824,CARILUX
8351151212,835,RONDA
8410251790,841,Sin proveedor
8410351768,841,Sin proveedor
8441050944,844,VIGNOLO
8471753394,847,INDULAR
8475500121,847,INDULAR
8476400120,847,INDULAR
8476600250,847,INDULAR
8477000771,847,INDULAR
8510152503,851,TULARTE
8580600405,858,IDOLER
8610354220,861,Sin proveedor
8661355064,866,NOVALUCCE
8663355263,866,NOVALUCCE
8730100204,873,TICAR
8732200200,873,TICAR
8760155220,876,Sin proveedor
8800200202,880,TECLASTAR
8800300118,880,TECLASTAR
8812500100,881,180 GRADOS
0021231792,002,AEA
0100600125,010,ASANNO
0201327010,020,PLASTICO CABRERA
0321000222,032,CIOCCA PLAST
0390303823,039,CONEXTUBE
0390304121,039,CONEXTUBE
0410104501,041,DAYTON
0432310027,043,DELGA
0641108732,064,EPUYEN
0641908812,064,EPUYEN
0642008825,064,EPUYEN
0660709373,066,BAW
0667810270,066,BAW
0740611150,074,CARLOS FLORES
0741111163,074,CARLOS FLORES
0771000305,077,Sin proveedor
0820312543,082,Sin proveedor
0830700110,083,PRIOLO
0830912800,083,PRIOLO
0834613276,083,PRIOLO
0891000001,089,TRAFOS Y COLUMNAS PRIOLO
0913000607,091,CABLES
1020500092,102,JELUZ
1070100050,107,LCT
1070300128,107,LCT
1072801142,107,LCT
1072901188,107,LCT
1074401677,107,LCT
1079000022,107,LCT
1211019791,121,LAMPEN
1240120013,124,METALCE
1280200151,128,SCHNEIDER
1286101681,128,SCHNEIDER
1290518551,129,ABB
1290819168,129,ABB
1291621547,129,ABB
1291621637,129,ABB
1291623476,129,ABB
1291623498,129,ABB
1291623828,129,ABB
1291623834,129,ABB
1291625543,129,ABB
1294021826,129,ABB
1300531267,130,LOGIC
1320122313,132,NEUMANN
1320822430,132,NEUMANN
1331222922,133,NOLLMANN
1340623450,134,Sin proveedor
1353406162,135,SIEMENS
1353506391,135,SIEMENS
1408000300,140,PHILIPS
1421224909,142,PRYSMIAN
1434500771,143,PLASNAVI
1482000163,148,PORTERITO
1520807893,152,Sin proveedor
1592006074,159,ENERGIU
1595007100,159,ENERGIU
1600111001,160,GEN ROD
1600118152,160,GEN ROD
1600118158,160,GEN ROD
1600118300,160,GEN ROD
1600150831,160,GEN ROD
1600229070,160,GEN ROD
1600553005,160,GEN ROD
1600662234,160,GEN ROD
1600662847,160,GEN ROD
1600663325,160,GEN ROD
1600664042,160,GEN ROD
1600664247,160,GEN ROD
1611827318,161,SAN JUSTO
1620800153,162,STECK
1620800451,162,STECK
1621600203,162,STECK
1681700200,168,SUMDAF
1800400172,180,WEG EQUIPAMIENTO
1801301170,180,WEG EQUIPAMIENTO
1802302030,180,WEG EQUIPAMIENTO
1802600845,180,WEG EQUIPAMIENTO
1805501562,180,WEG EQUIPAMIENTO
1805501579,180,WEG EQUIPAMIENTO
1844502752,184,ZOLODA
1845103102,184,ZOLODA
1848404237,184,ZOLODA
1871037298,187,IND. BASICA
1874000672,187,IND. BASICA
1901538082,190,TBCIN
1909000010,190,TBCIN
2220300021,222,SCAME
2260100126,226,SATELCO
2272200003,227,CELITRON
3312202032,331,ARGELUZ
3313003100,331,ARGELUZ
3540400212,354,NOVA ELECTRICITY
5300500400,530,LUZ VERDE
5700400102,570,FENIBAL
8010100162,801,AKAI
8020651100,802,NARVA
8050251010,805,MACROLED
8050551214,805,MACROLED
8051151100,805,MACROLED
8053300165,805,MACROLED
8058200313,805,MACROLED
8059000503,805,MACROLED
8120500300,812,ROKER
8220150701,822,KINGLIGHT
8260652084,826,Sin proveedor
8352451362,835,RONDA
8353251297,835,RONDA
8470253232,847,INDULAR
8475500140,847,INDULAR
8476800810,847,INDULAR
8600154151,860,WELCOME
8660454488,866,NOVALUCCE
8730700825,873,TICAR
8751455112,875,IND. SUR
8752750037,875,IND. SUR
8771055418,877,LGP
8771500121,877,LGP
0220700136,022,CAMBRE
0221802019,022,CAMBRE
0321600371,032,CIOCCA PLAST
0360101056,036,COMMAX
0011100498,001,TRAFITO
0221400212,022,CAMBRE
0222100394,022,CAMBRE
0321000216,032,CIOCCA PLAST
0360303620,036,COMMAX
0390100805,039,CONEXTUBE
0400404217,040,CORILUX
0410100041,041,DAYTON
0410700300,041,DAYTON
0411204646,041,DAYTON
0412704858,041,DAYTON
0491007297,049,EDY BRINA
0580408232,058,ELIBET
0580908244,058,ELIBET
0581108266,058,ELIBET
0585000060,058,ELIBET
0663009715,066,BAW
0667310098,066,BAW
0672300422,067,EXIMEL
0741100713,074,CARLOS FLORES
0750513642,075,FISCHER
0811012486,081,GAMASONIC
0830900243,083,PRIOLO
0837901750,083,PRIOLO
0838802272,083,PRIOLO
0890732346,089,TRAFOS Y COLUMNAS PRIOLO
0910114812,091,CABLES
0981916312,098,INTERELEC
1071000450,107,LCT
1071118143,107,LCT
1072501013,107,LCT
1215030004,121,LAMPEN
1261623617,126,METALEC
1280700803,128,SCHNEIDER
1281601753,128,SCHNEIDER
1282503025,128,SCHNEIDER
1286101508,128,SCHNEIDER
1290621532,129,ABB
1291419964,129,ABB
1291623798,129,ABB
1291624422,129,ABB
1291624428,129,ABB
1292521652,129,ABB
1292628171,129,ABB
1350902004,135,SIEMENS
1357209037,135,SIEMENS
1400600191,140,PHILIPS
1401624342,140,PHILIPS
1407500342,140,PHILIPS
1460103008,146,POLET
1460125407,146,POLET
1480700154,148,PORTERITO
1550226340,155,MIG
1592100110,159,ENERGIU
1600117014,160,GEN ROD
1600214005,160,GEN ROD
1600228008,160,GEN ROD
1600442201,160,GEN ROD
1600561217,160,GEN ROD
1600661717,160,GEN ROD
1600662017,160,GEN ROD
1600662272,160,GEN ROD
1600662416,160,GEN ROD
1600662780,160,GEN ROD
1600664199,160,GEN ROD
1621300416,162,STECK
1622700506,162,STECK
1703228650,170,Sin proveedor
1711022095,171,TEA
1791732010,179,VIYILANT
1800500526,180,WEG EQUIPAMIENTO
1800500865,180,WEG EQUIPAMIENTO
1801300370,180,WEG EQUIPAMIENTO
1801401228,180,WEG EQUIPAMIENTO
1801801568,180,WEG EQUIPAMIENTO
1802201992,180,WEG EQUIPAMIENTO
1802600878,180,WEG EQUIPAMIENTO
1810129300,181,YARLUX
1810829354,181,YARLUX
1841000303,184,ZOLODA
1844603581,184,ZOLODA
1844802960,184,ZOLODA
1846603761,184,ZOLODA
1870700091,187,IND. BASICA
1872000333,187,IND. BASICA
1903940002,190,TBCIN
2170538684,217,NICOM
3312302045,331,ARGELUZ
331330002,331,ARGELUZ
3711100081,371,GRAL ELECTRIC
8010152115,801,AKAI
801015220,801,AKAI
8011052002,801,AKAI
8050951214,805,MACROLED
8056000420,805,MACROLED
8140451729,814,FW ILUMINACION
8140651761,814,FW ILUMINACION
8260352067,826,Sin proveedor
8270252185,827,Sin proveedor
8270252308,827,Sin proveedor
8270652100,827,Sin proveedor
8280650680,828,LUZ DEL SIGLO
8360250166,836,Sin proveedor
8380300500,838,ECLIPSE
8470453406,847,INDULAR
8492153097,849,SC LED-MULTILED
8497000130,849,SC LED-MULTILED
8510100463,851,TULARTE
8570453933,857,MARKAS
8620400603,862,VENTISTAR
8660854505,866,NOVALUCCE
8771500211,877,LGP
8790100003,879,ESOPORTE
0250302123,025,Sin proveedor
0320503062,032,CIOCCA PLAST
0390403837,039,CONEXTUBE
0400300108,040,CORILUX
0413401205,041,DAYTON
0431906247,043,DELGA
0520707665,052,ITAL AIR
0585000031,058,ELIBET
0591108570,059,ELT ITALAVIA
0670800132,067,EXIMEL
0670800136,067,EXIMEL
0671210072,067,EXIMEL
0671310108,067,EXIMEL
0740311032,074,CARLOS FLORES
0820312544,082,Sin proveedor
0833413177,083,PRIOLO
0833800763,083,PRIOLO
0834400862,083,PRIOLO
0834800930,083,PRIOLO
0837501681,083,PRIOLO
0838802295,083,PRIOLO
0839804550,083,PRIOLO
0982100207,098,INTERELEC
1030122125,103,Sin proveedor
1070618033,107,LCT
1071200600,107,LCT
1071400563,107,LCT
1071700695,107,LCT
1071700729,107,LCT
1211519839,121,LAMPEN
1280300210,128,SCHNEIDER
1280400285,128,SCHNEIDER
1280700120,128,SCHNEIDER
1281601722,128,SCHNEIDER
1283604686,128,SCHNEIDER
1290819180,129,ABB
1290919341,129,ABB
1291019713,129,ABB
1291621778,129,ABB
1293429917,129,ABB
1359900302,135,SIEMENS
1402724466,140,PHILIPS
1403624572,140,PHILIPS
1471025690,147,PORCELETRIC
1481500293,148,PORTERITO
1580316630,158,Sin proveedor
1591000108,159,ENERGIU
1591000230,159,ENERGIU
1600118018,160,GEN ROD
1600213002,160,GEN ROD
1600332031,160,GEN ROD
1600332062,160,GEN ROD
1600551003,160,GEN ROD
1600551088,160,GEN ROD
1600661513,160,GEN ROD
1600662944,160,GEN ROD
1600665129,160,GEN ROD
1613100160,161,SAN JUSTO
1621900106,162,STECK
1622700303,162,STECK
1623400111,162,STECK
1624100109,162,STECK
1626700232,162,STECK
1626800118,162,STECK
1653333262,165,FACBSA
1680828122,168,SUMDAF
1681500020,168,SUMDAF
1791932210,179,VIYILANT
1800800870,180,WEG EQUIPAMIENTO
1801001056,180,WEG EQUIPAMIENTO
1801401192,180,WEG EQUIPAMIENTO
1802502108,180,WEG EQUIPAMIENTO
1802902390,180,WEG EQUIPAMIENTO
1805501567,180,WEG EQUIPAMIENTO
1805801642,180,WEG EQUIPAMIENTO
1816430301,181,YARLUX
1830229711,183,Sin proveedor
1841400570,184,ZOLODA
1844302691,184,ZOLODA
1844402904,184,ZOLODA
1844703603,184,ZOLODA
1845103034,184,ZOLODA
1845403200,184,ZOLODA
1846103541,184,ZOLODA
1846203562,184,ZOLODA
1846703862,184,ZOLODA
1872437466,187,IND. BASICA
1903500002,190,TBCIN
1903640104,190,TBCIN
1908100200,190,TBCIN
1909000015,190,TBCIN
2074439101,207,MICROCONTROL
2160239100,216,Sin proveedor
2270600102,227,CELITRON
3311200613,331,ARGELUZ
3716703678,371,GRAL ELECTRIC
4021000251,402,RICHI
7020803464,702,BREMEN
8012200211,801,AKAI
8012200501,801,AKAI
8056000200,805,MACROLED
8140651756,814,FW ILUMINACION
8270252207,827,Sin proveedor
8280150654,828,LUZ DEL SIGLO
8380252576,838,ECLIPSE
8475500171,847,INDULAR
8477000725,847,INDULAR
8510152104,851,TULARTE
8660554113,866,NOVALUCCE
8730400401,873,TICAR
8730600740,873,TICAR
8750255105,875,IND. SUR
8771065241,877,LGP
8789005002,878,LGS
8800500226,880,TECLASTAR
8880100266,888,Sin proveedor
0220501852,022,CAMBRE
0240102150,024,CARAN
0321100241,032,CIOCCA PLAST
0321202965,032,CIOCCA PLAST
0360302016,036,COMMAX
0390100304,039,CONEXTUBE
0391804836,039,CONEXTUBE
0520107601,052,ITAL AIR
0580208134,058,ELIBET
0641208745,064,EPUYEN
0665101025,066,BAW
0670309936,067,EXIMEL
0681930681,068,Sin proveedor
0740211272,074,CARLOS FLORES
0740411041,074,CARLOS FLORES
0741100400,074,CARLOS FLORES
0830912865,083,PRIOLO
0832212977,083,PRIOLO
0835601254,083,PRIOLO
0981716202,098,INTERELEC
1020100008,102,JELUZ
1074301661,107,LCT
1075001954,107,LCT
1120218934,112,Sin proveedor
1280500690,128,SCHNEIDER
1281601772,128,SCHNEIDER
1283203913,128,SCHNEIDER
1290218205,129,ABB
1291625556,129,ABB
1292027518,129,ABB
1292427803,129,ABB
1293329714,129,ABB
1294130671,129,ABB
1330322763,133,NOLLMANN
1351402195,135,SIEMENS
1351902506,135,SIEMENS
1352002570,135,SIEMENS
1352102628,135,SIEMENS
1353406307,135,SIEMENS
1390124001,139,PERCANPLAST
1402000530,140,PHILIPS
1405824803,140,PHILIPS
1406624880,140,PHILIPS
1480525844,148,PORTERITO
1510326034,151,Sin proveedor
1550326332,155,MIG
1560526570,156,Sin proveedor
1581016800,158,Sin proveedor
1600551019,160,GEN ROD
1600561215,160,GEN ROD
1600661157,160,GEN ROD
1600662399,160,GEN ROD
1600662491,160,GEN ROD
1600665304,160,GEN ROD
1600668104,160,GEN ROD
1611327367,161,SAN JUSTO
1611623669,161,SAN JUSTO
1621200105,162,STECK
1621900101,162,STECK
1624700201,162,STECK
1626700740,162,STECK
1650632980,165,FACBSA
1681500024,168,SUMDAF
1700400081,170,Sin proveedor
1711422302,171,TEA
1721128500,172,TACSA
1750332773,175,Sin proveedor
1800500527,180,WEG EQUIPAMIENTO
1800800872,180,WEG EQUIPAMIENTO
1802200697,180,WEG EQUIPAMIENTO
1802201930,180,WEG EQUIPAMIENTO
1802402078,180,WEG EQUIPAMIENTO
1804102983,180,WEG EQUIPAMIENTO
1811929801,181,YARLUX
1812829911,181,YARLUX
1813529978,181,YARLUX
1840100009,184,ZOLODA
1840300132,184,ZOLODA
1841400594,184,ZOLODA
1841901004,184,ZOLODA
1845103112,184,ZOLODA
1847002530,184,ZOLODA
1871637352,187,IND. BASICA
1873800700,187,IND. BASICA
1901438050,190,TBCIN
1903040000,190,TBCIN
1908100108,190,TBCIN
2100240029,210,Sin proveedor
2160139006,216,Sin proveedor
2230210060,223,Sin proveedor
2230310075,223,Sin proveedor
2272000441,227,CELITRON
2274000274,227,CELITRON
3310100001,331,ARGELUZ
3312502099,331,ARGELUZ
3540500107,354,NOVA ELECTRICITY
5090100059,509,FUSSE
7020803502,702,BREMEN
8012200575,801,AKAI
8030352490,803,Sin proveedor
8040650624,804,CANDIL
8051051116,805,MACROLED
8051251024,805,MACROLED
8051600170,805,MACROLED
8059000435,805,MACROLED
8250252413,825,Sin proveedor
8320152362,832,MONTELUZ
8320852422,832,MONTELUZ
8355800011,835,RONDA
8410151754,841,Sin proveedor
8412000404,841,Sin proveedor
8490753503,849,SC LED-MULTILED
8620354272,862,VENTISTAR
8640254372,864,BAEL
8660654511,866,NOVALUCCE
8730600731,873,TICAR
8732300781,873,TICAR
0100130023,010,ASANNO
0110600061,011,ATOMLUX
0260402414,026,CONDUFLEX
0320900189,032,CIOCCA PLAST
0321103160,032,CIOCCA PLAST
0321202972,032,CIOCCA PLAST
0322000489,032,CIOCCA PLAST
0360103610,036,COMMAX
0362401011,036,COMMAX
0410404541,041,DAYTON
0410900378,041,DAYTON
0411800752,041,DAYTON
0510410740,051,Sin proveedor
0520600107,052,ITAL AIR
0640608661,064,EPUYEN
0662309619,066,BAW
0667410104,066,BAW
0668710444,066,BAW
0669210721,066,BAW
0671010029,067,EXIMEL
0671310101,067,EXIMEL
0671510144,067,EXIMEL
0672110261,067,EXIMEL
0740511140,074,CARLOS FLORES
0740611087,074,CARLOS FLORES
0811012526,081,GAMASONIC
0811012549,081,GAMASONIC
0831200310,083,PRIOLO
0831712921,083,PRIOLO
0834000793,083,PRIOLO
0837401676,083,PRIOLO
0901414675,090,HOYOS
0910114835,091,CABLES
1024000140,102,JELUZ
1281601942,128,SCHNEIDER
1282603205,128,SCHNEIDER
1283203925,128,SCHNEIDER
1283604575,128,SCHNEIDER
1284101261,128,SCHNEIDER
1286101698,128,SCHNEIDER
1290118200,129,ABB
1290518557,129,ABB
1290721411,129,ABB
1291621517,129,ABB
1291621523,129,ABB
1291621651,129,ABB
1291623849,129,ABB
1291624878,129,ABB
1291625535,129,ABB
1292127650,129,ABB
1292528011,129,ABB
1292528028,129,ABB
1292721651,129,ABB
1292821685,129,ABB
1292821702,129,ABB
1292828471,129,ABB
1293830191,129,ABB
1294130480,129,ABB
1331122902,133,NOLLMANN
1350100045,135,SIEMENS
1353105256,135,SIEMENS
1353406107,135,SIEMENS
1354606971,135,SIEMENS
1359900304,135,SIEMENS
1372032702,137,Sin proveedor
1402800881,140,PHILIPS
1560626584,156,Sin proveedor
1590200220,159,ENERGIU
1595000100,159,ENERGIU
1598007110,159,ENERGIU
1600118082,160,GEN ROD
1600442188,160,GEN ROD
1600661076,160,GEN ROD
1600661122,160,GEN ROD
1600661421,160,GEN ROD
1600661436,160,GEN ROD
1600661918,160,GEN ROD
1600662360,160,GEN ROD
1600662627,160,GEN ROD
1600664201,160,GEN ROD
1610527259,161,SAN JUSTO
1621100305,162,STECK
1621500102,162,STECK
1622200752,162,STECK
1622800770,162,STECK
1626700732,162,STECK
1650300271,165,FACBSA
1650300477,165,FACBSA
1650400101,165,FACBSA
1700728375,170,Sin proveedor
1701700320,170,Sin proveedor
1801101160,180,WEG EQUIPAMIENTO
1802702322,180,WEG EQUIPAMIENTO
1804703133,180,WEG EQUIPAMIENTO
1810829366,181,YARLUX
1840300135,184,ZOLODA
1870600083,187,IND. BASICA
2210210100,221,MOTORES CZERWENY
2260100003,226,SATELCO
2274000501,227,CELITRON
2293800720,229,FINDER
3310500245,331,ARGELUZ
3311100560,331,ARGELUZ
3311300692,331,ARGELUZ
3590600070,359,IMPORTADORA JA
3590700065,359,IMPORTADORA JA
8040150572,804,CANDIL
8140651775,814,FW ILUMINACION
8160550065,816,FERROLUZ
8160950105,816,FERROLUZ
8161450110,816,FERROLUZ
8190652174,819,IDEA ILUMINACION
8221551021,822,KINGLIGHT
8260152055,826,Sin proveedor
8270300074,827,Sin proveedor
8280250656,828,LUZ DEL SIGLO
8351551248,835,RONDA
8370451488,837,Sin proveedor
8433052221,843,OSRAM
8540253771,854,Sin proveedor
8580600400,858,IDOLER
8620100340,862,VENTISTAR
8660554114,866,NOVALUCCE
8680754669,868,Sin proveedor
8800300122,880,TECLASTAR
0171009200,017,Sin proveedor
0290302950,029,Sin proveedor
0320400047,032,CIOCCA PLAST
0320803131,032,CIOCCA PLAST
0400104124,040,CORILUX
0400200236,040,CORILUX
0420105909,042,DEL METAL
0451506844,045,DIBAPLAST
0490307175,049,EDY BRINA
0491007263,049,EDY BRINA
0662409651,066,BAW
0662509653,066,BAW
0663509750,066,BAW
0669110659,066,BAW
0690100012,069,Sin proveedor
0700110858,070,FIASA
0720110805,072,Sin proveedor
0741100610,074,CARLOS FLORES
0820412546,082,Sin proveedor
0832900562,083,PRIOLO
0833913205,083,PRIOLO
0835601242,083,PRIOLO
0838302005,083,PRIOLO
0839002353,083,PRIOLO
088041416,088,Sin proveedor
1021500242,102,JELUZ
1022600434,102,JELUZ
1070600281,107,LCT
1072501025,107,LCT
1080800120,108,LPD
1140100006,114,LEYDEN
1211319823,121,LAMPEN
1281000980,128,SCHNEIDER
1282803524,128,SCHNEIDER
1287001001,128,SCHNEIDER
1291625183,129,ABB
1292127535,129,ABB
1292227664,129,ABB
1292327690,129,ABB
1292427857,129,ABB
1292628172,129,ABB
1293429887,129,ABB
1293530021,129,ABB
1293821794,129,ABB
1294030423,129,ABB
1320322332,132,NEUMANN
1352102761,135,SIEMENS
1359900049,135,SIEMENS
1361736533,136,REPROEL
1403124505,140,PHILIPS
1403224511,140,PHILIPS
1430100001,143,PLASNAVI
1430700144,143,PLASNAVI
1560626580,156,Sin proveedor
1600332175,160,GEN ROD
1600551041,160,GEN ROD
1600664166,160,GEN ROD
1600667008,160,GEN ROD
1620100144,162,STECK
1622000101,162,STECK
1629200132,162,STECK
1700428342,170,Sin proveedor
1720400131,172,TACSA
1740232110,174,Sin proveedor
1791932307,179,VIYILANT
1800110051,180,WEG EQUIPAMIENTO
1800500623,180,WEG EQUIPAMIENTO
1800900912,180,WEG EQUIPAMIENTO
1801501259,180,WEG EQUIPAMIENTO
1801801640,180,WEG EQUIPAMIENTO
1802201906,180,WEG EQUIPAMIENTO
1802302014,180,WEG EQUIPAMIENTO
1802501164,180,WEG EQUIPAMIENTO
1802802233,180,WEG EQUIPAMIENTO
1803902912,180,WEG EQUIPAMIENTO
1804203005,180,WEG EQUIPAMIENTO
1810929654,181,YARLUX
1811029383,181,YARLUX
1843802351,184,ZOLODA
1844603550,184,ZOLODA
1844603584,184,ZOLODA
1844903971,184,ZOLODA
1845703300,184,ZOLODA
1847303981,184,ZOLODA
1871600272,187,IND. BASICA
1909000016,190,TBCIN
2274000707,227,CELITRON
2280300310,228,Sin proveedor
2297200005,229,FINDER
3591400167,359,IMPORTADORA JA
50611,506,Sin proveedor
7020803517,702,BREMEN
8010100121,801,AKAI
8010252126,801,AKAI
8040850627,804,CANDIL
8050251662,805,MACROLED
8058200351,805,MACROLED
8100351759,810,Sin proveedor
8150950898,815,FAROLUZ
8162200145,816,FERROLUZ
8162300160,816,FERROLUZ
8200551037,820,ILUM INTEGRAL
8220350734,822,KINGLIGHT
8250652440,825,Sin proveedor
8270252501,827,Sin proveedor
8310550441,831,SAN LORENZO
8320852428,832,MONTELUZ
8340252115,834,Sin proveedor
8391350349,839,Sin proveedor
8410451849,841,Sin proveedor
8410551100,841,Sin proveedor
8492053101,849,SC LED-MULTILED
8495000655,849,SC LED-MULTILED
8510100210,851,TULARTE
8510152202,851,TULARTE
8560253879,856,Sin proveedor
8570653951,857,MARKAS
8660654530,866,NOVALUCCE
8660854255,866,NOVALUCCE
8660854518,866,NOVALUCCE
8660854528,866,NOVALUCCE
8730400472,873,TICAR
8730500111,873,TICAR
8800800325,880,TECLASTAR
0021231796,002,AEA
0100130024,010,ASANNO
0110200170,011,ATOMLUX
0221500256,022,CAMBRE
0222300415,022,CAMBRE
0260602453,026,CONDUFLEX
0320203047,032,CIOCCA PLAST
0320700112,032,CIOCCA PLAST
0321600390,032,CIOCCA PLAST
0321900465,032,CIOCCA PLAST
0322000495,032,CIOCCA PLAST
0391904849,039,CONEXTUBE
0400504237,040,CORILUX
0411200520,041,DAYTON
0411800756,041,DAYTON
0520107608,052,ITAL AIR
0520307620,052,ITAL AIR
0521200000,052,ITAL AIR
0581508300,058,ELIBET
0664409855,066,BAW
0667510131,066,BAW
0669504111,066,BAW
0690200051,069,Sin proveedor
0742011415,074,CARLOS FLORES
0792211831,079,Sin proveedor
0830600083,083,PRIOLO
0830912810,083,PRIOLO
0838702250,083,PRIOLO
0838802300,083,PRIOLO
0860211502,086,GC FABRICANTES
0890832622,089,TRAFOS Y COLUMNAS PRIOLO
0980216116,098,INTERELEC
1020216854,102,JELUZ
1022000343,102,JELUZ
1040817631,104,KALOP
1071118120,107,LCT
1120118951,112,Sin proveedor
1140500015,114,LEYDEN
